Reference Product Application Type,Reference Product Application Number,Reference Product Approval Date,Reference Product - Marketed By,Reference Product Applicant Name,Reference Product Brand Name,Active Ingredient,Form,Dosage,TE Code,Approved ANDA Count,Approved ANDA Details,ANDA Holder-Marketed By,TA ANDA Count,TA ANDA Details,Discontinued ANDA Count,Discontinued ANDA Details,OB Patent Count,OB Patent Details,OB First Patent Expiry Date,OB Last Patent Expiry Date,OB Patent Link,OB NCE Status,OB NCE Date,OB Exclusivity Count,OB Exclusivity Details,OB First Exclusivity Expiry Date,OB Last Exclusivity Expiry Date,Orphan Status,DEA Status,DMF Count,DMF Details,Reference Product Label Link,Pharma Class
NDA,8085,12/7/1953,"(1)DAVA PHARMS INC-A-S Medication Solutions;DAVA Pharmaceuticals, Inc.;Dispensing Solutions, Inc.;GenPak Solutions LLC;Par Pharmaceutical;PD-Rx Pharmaceuticals, Inc.;Rebel Distributors Corp;REMEDYREPACK INC.(8)",DAVA PHARMS INC,METHOTREXATE SODIUM,METHOTREXATE SODIUM,TABLET;ORAL, {EQ2.5MGBASE},AB,5,"(1)81099,BARR,10/15/1990;(2)81235,MYLAN,5/15/1992;(3)201749,SUN PHARMA GLOBAL,5/21/2015;(4)40054,WEST-WARD PHARMS INT,8/01/1994;(5)207812,ZYDUS PHARMS USA INC,1/13/2017;","(1)BARR-AvKARE, Inc.;Barr Laboratories Inc.;PD-Rx Pharmaceuticals, Inc.;Physicians Total Care, Inc.;Rebel Distributors Corp(2)MYLAN-Mylan Institutional Inc.;Mylan Pharmaceuticals Inc.(3)SUN PHARMA GLOBAL-Sun Pharma Global FZE(4)WEST-WARD PHARMS INT-Bryant Ranch Prepack;West-Ward Pharmaceuticals Corp.(5)ZYDUS PHARMS USA INC-Cadila Healthcare Limited;Zydus Pharmaceuticals (USA) Inc.",0,None,1,"(1)DURAMED PHARMS BARR,40233;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,5,(1)CF PHARMA LTD(25957)(2)EXCELLA GMBH AND CO KG(11704)(3)FERMION OY(4246)(4)HUZHOU ZHANWANG PHARMACEUTICAL CO LTD(20255)(5)ZHEJIANG HISUN PHARMACEUTICAL CO LTD(21118),http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008085s066lbl.pdf,"Folate Analog Metabolic Inhibitor [EPC],Folic Acid Metabolism Inhibitors [MoA]"
NDA,8316,1/23/1952,"(1)SANOFI AVENTIS US-Avera McKennan Hospital;PD-Rx Pharmaceuticals, Inc.;sanofi-aventis U.S. LLC(3)",SANOFI AVENTIS US,PRIMAQUINE,PRIMAQUINE PHOSPHATE,TABLET;ORAL, {EQ15MGBASE},AB,3,"(1)203924,ALVOGEN INC,2/03/2014;(2)204476,BAYSHORE PHARMS LLC,2/25/2014;(3)206043,INGENUS PHARMS NJ,6/23/2016;","(1)ALVOGEN INC-Alvogen, Inc.(2)BAYSHORE PHARMS LLC-Aidarex Pharmaceuticals LLC;Bayshore Pharmaceuticals, LLC;Golden State Medical Supply, Inc.;Liberty Pharmaceuticals, Inc.;PD-Rx Pharmaceuticals, Inc.(3)INGENUS PHARMS NJ-Ingenus Pharmaceuticals NJ, LLC",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,2,(1)APICORE US LLC(27260)(2)IPCA LABORATORIES LTD(25258),http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008316s023lbl.pdf,Antimalarial [EPC]
NDA,8370,8/13/1952,"(1)FOREST LABS INC-Allergan, Inc.(1)",FOREST LABS INC,BENTYL,DICYCLOMINE HYDROCHLORIDE,INJECTABLE;INJECTION, {10MG/ML},AP,2,"(1)208353,LUITPOLD PHARMS INC,2/17/2017;(2)40465,WEST-WARD PHARMS INT,6/30/2003;","(1)LUITPOLD PHARMS INC-American Regent, Inc.(2)WEST-WARD PHARMS INT-West-Ward Pharmaceuticals Corp.",0,None,1,"(1)WATSON LABS,80614;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,3,(1)INDOCO REMEDIES LTD(22295)(2)OLON SPA(2303)(3)PCAS(10460),"http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/007409s042,008370s033lbl.pdf","Anticholinergic [EPC],Cholinergic Antagonists [MoA]"
NDA,8372,4/29/1952,(1)MALLINCKRODT ARD(0),MALLINCKRODT ARD,H.P. ACTHAR GEL,CORTICOTROPIN,INJECTABLE;INJECTION, {80UNITS/ML},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,1,"(1)ODE,10/15/2017;",10/15/2017,10/15/2017,NO,None,1,(1)MALLINCKRODT INC(25341),http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/008372s044lbl.pdf,None
NDA,8453,8/20/1952,(1)SANDOZ INC-Sandoz Inc(1),SANDOZ INC,ANECTINE,SUCCINYLCHOLINE CHLORIDE,INJECTABLE;INJECTION, {20MG/ML},AP,1,"(1)8845,HOSPIRA,5/01/1953;","(1)HOSPIRA-Hospira, Inc.;REMEDYREPACK INC.",0,None,1,"(1)ORGANON USA INC,80997;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,3,(1)DELMAR CHEMICALS INC(23224)(2)MAC CHEM PRODUCTS INDIA PVT LTD(25440)(3)SEQUENT SCIENTIFIC LTD(22892),http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/008453s027lbl.pdf,"Depolarizing Neuromuscular Blocker [EPC],Neuromuscular Depolarizing Blockade [PE]"
NDA,8578,1/23/1953,(1)TURING PHARMS LLC-Amedra Pharmaceuticals LLC;KAISER FOUNDATION HOSPITALS;Vyera Pharmaceuticals LLC(3),TURING PHARMS LLC,DARAPRIM,PYRIMETHAMINE,TABLET;ORAL, {25MG},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,2,(1)FUKUZYU PHARMACEUTICAL CO LTD(9998)(2)IPCA LABORATORIES LTD(22880),http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008578s020lbl.pdf,"Dihydrofolate Reductase Inhibitor Antimalarial [EPC],Dihydrofolate Reductase Inhibitors [MoA]"
NDA,8678,11/17/1952,"(1)SANDOZ-Eon Labs, Inc.;PD-Rx Pharmaceuticals, Inc.;Preferred Pharmaceuticals Inc.;REMEDYREPACK INC.(4)",SANDOZ,ISONIAZID,ISONIAZID,TABLET;ORAL, {100MG}{300MG},AA,4,"(1)80937,BARR,8/24/1972;(2)89776,LANNETT,6/13/1988;(3)40090,MIKART,6/26/1997;(4)202610,THEPHARMANETWORK LLC,10/29/2014;","(1)BARR-Clinical Solutions Wholesale;Contract Pharmacy Services-PA;Department of State Health Services, Pharmacy Branch;Liberty Pharmaceuticals, Inc.;Mylan Institutional Inc.;Northwind Pharmaceuticals, LLC;NuCare Pharmaceuticals, Inc.;PD-Rx Pharmaceuticals, Inc.;Physicians Total Care, Inc.;Preferred Pharmaceuticals, Inc.;REMEDYREPACK INC.;STAT RX USA LLC;State of Florida DOH Central Pharmacy;Teva Pharmaceuticals USA, Inc.(2)LANNETT-American Health Packaging;Lannett Company, Inc.;Marlex Pharmaceuticals Inc;REMEDYREPACK INC.(3)MIKART-Mikart, Inc.(4)THEPHARMANETWORK LLC-None",0,None,18,"(1)DURAMED PHARMS BARR,88231;(2)EVERYLIFE,80126;(3)HIKMA INTL PHARMS,80212;(4)IMPAX LABS,80153;(5)IVAX SUB TEVA PHARMS,80270;(6)LANNETT,80140;(7)MEDPOINTE PHARM HLC,80134;(8)MK LABS,80941;(9)NEXGEN PHARMA INC,84050;(10)PERRIGO,83060;(11)PHARMAVITE,85091;(12)PHOENIX LABS NY,80368;(13)PUREPAC PHARM,80132;(14)SUN PHARM INDUSTRIES,80136;(15)WATSON LABS,80401;(16)WATSON LABS,80523;(17)WATSON LABS,85790;(18)WHITEWORTH TOWN PLSN,80120;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,3,(1)CALYX CHEMICALS AND PHARMACEUTICALS LTD(21322)(2)YANGZHOU PHARMACEUTICAL CO LTD(16235)(3)YUKI GOSEI KOGYO CO LTD(4772),http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008678s028lbl.pdf,Antimycobacterial [EPC]
NDA,8697,12/15/1952,(1)PHARMACIA AND UPJOHN-Avera McKennan Hospital;Greenstone LLC;KAISER FOUNDATION HOSPITALS;Pharmacia and Upjohn Company LLC(4),PHARMACIA AND UPJOHN,CORTEF,HYDROCORTISONE,TABLET;ORAL, {10MG}{5MG}{20MG},AB,4,"(1)83365,HIKMA INTL PHARMS,6/18/1973;(2)40646,IMPAX LABS INC,3/30/2007;(3)207029,PII,4/27/2017;(4)40761,VINTAGE,7/16/2007;","(1)HIKMA INTL PHARMS-Major Pharmaceuticals;PD-Rx Pharmaceuticals, Inc.;Physicians Total Care, Inc.;STAT RX USA LLC;West-Ward Pharmaceuticals Corp(2)IMPAX LABS INC-Avera McKennan Hospital;Bryant Ranch Prepack;Carilion Materials Management;Impax Generics;Lineage Therapeutics Inc(3)PII-Vensun Pharmaceuticals, Inc.(4)VINTAGE-American Health Packaging;Carilion Materials Management;KAISER FOUNDATION HOSPITALS;Par Pharmaceutical;PD-Rx Pharmaceuticals, Inc.",0,None,13,"(1)BARR,83999;(2)ELKINS SINN,80624;(3)FERRANTE,80568;(4)IMPAX LABS,80781;(5)INWOOD LABS,80732;(6)LANNETT,85070;(7)NEXGEN PHARMA INC,83140;(8)PARKE DAVIS,84243;(9)PUREPAC PHARM,80395;(10)PUREPAC PHARM,84247;(11)SANDOZ,80642;(12)WATSON LABS,80355;(13)WHITEWORTH TOWN PLSN,80344;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,10,"(1)HENAN LIHUA PHARMACEUTICAL CO LTD(28066)(2)HIKMA PHARMACEUTICALS(16089)(3)PHARMACIA AND UPJOHN CO WHOLLY OWNED SUB PFIZER INC(1413)(4)SANOFI CHIMIE(30373,2789)(5)SHANDONG XINHUA PHARMACEUTICAL CO LTD(11606)(6)SHANGHAI NEW HUALIAN PHARMACEUTICAL CO LTD(28500)(7)SYMBIOTEC PHARMALAB PRIVATE LTD(31349)(8)TIANJIN JINJIN PHARMACEUTICAL CO LTD(19734)(9)YANGZHOU PHARMACEUTICAL CO LTD(4710)(10)ZHEJIANG XIANJU PHARMACEUTICAL CO LTD(30230)",http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008697s032_33lbl.pdf,"Corticosteroid [EPC],Corticosteroid Hormone Receptor Agonists [MoA]"
NDA,8708,1/26/1953,(1)CONCORDIA PHARMS INC-Concordia Pharmaceuticals Inc.;Prasco Laboratories(2),CONCORDIA PHARMS INC,DIBENZYLINE,PHENOXYBENZAMINE HYDROCHLORIDE,CAPSULE;ORAL, {10MG},AB,2,"(1)204522,PAR PHARM INC,1/24/2017;(2)201050,WEST-WARD PHARMS INT,7/16/2012;","(1)PAR PHARM INC-Par Pharmaceutical, Inc.(2)WEST-WARD PHARMS INT-West-Ward Pharmaceuticals Corp.",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,2,(1)APICORE US LLC(20011)(2)PAR PHARMACEUTICAL INC(25580),http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/008708s025lbl.pdf,"Adrenergic alpha-Antagonists [MoA],alpha-Adrenergic Blocker [EPC]"
NDA,8762,1/6/1953,(1)PARKE DAVIS-Greenstone LLC;Parke-Davis Div of Pfizer Inc(2),PARKE DAVIS,DILANTIN-125,PHENYTOIN,SUSPENSION;ORAL, {125MG/5ML},AB,4,"(1)40521,TARO,3/08/2004;(2)40342,VISTAPHARM,1/31/2001;(3)40610,VISTAPHARM,8/18/2005;(4)40420,WOCKHARDT,4/19/2002;","(1)TARO-Atlantic Biologicals Corps;Taro Pharmaceuticals U.S.A., Inc.(2)VISTAPHARM-VistaPharm, Inc.(3)VISTAPHARM-Lehigh Valley Technologies, Inc.;VistaPharm, Inc.(4)WOCKHARDT-Atlantic Biologicals Corps;Morton Grove Pharmaceuticals, Inc.;Physicians Total Care, Inc.",0,None,1,"(1)ACTAVIS MID ATLANTIC,89892;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,3,"(1)KATWIJK CHEMIE BV(5384)(2)KUNSHAN ORIENTAL PHARMACEUTICAL CO LTD(20434)(3)RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA SPA(23226,4531)",http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008762s060s061lbl.pdf,"Anti-epileptic Agent [EPC],Decreased Central Nervous System Disorganized Electrical Activity [PE],Cytochrome P450 1A2 Inducers [MoA],Cytochrome P450 2B6 Inducers [MoA],Cytochrome P450 2C8 Inducers [MoA],Cytochrome P450 2C19 Inducers [MoA],Cytochrome P450 2D6 Inducers [MoA],Cytochrome P450 3A Inducers [MoA],Cytochrome P450 2C9 Inducers [MoA]"
NDA,8809,2/20/1953,"(1)HOSPIRA-Hospira Worldwide, Inc.(1)",HOSPIRA,M.V.I.-12 (WITHOUT VITAMIN K),ASCORBIC ACID;BIOTIN;CYANOCOBALAMIN;DEXPANTHENOL;ERGOCALCIFEROL;FOLIC ACID;NIACINAMIDE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN 5'-PHOSPHATE SODIUM;THIAMINE HYDROCHLORIDE;VITAMIN A;VITAMIN E,INJECTABLE;INJECTION, {20MG/ML;0.006MG/ML;0.05MCG/ML;1.5MG/ML;0.0005MG/ML;0.06MG/ML;4MG/ML;0.6MG/ML;0.36MG/ML;0.6MG/ML;0.1MG/ML;1MG/ML},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,4;0;3;0;2;3;0;1;4;3;0;0,"(1)ALAND JIANGSU NUTRACEUTICAL CO LTD(27209)(2)AMOLI ORGANICS PVT LTD(26596)(3)CSPC WEISHENG PHARMACEUTICAL SHIJIAZHUANG CO LTD(23162)(4)DSM NUTRITIONAL PRODUCTS LTD(30618);NA;(1)HEBEI YUXING BIO ENGINEERING CO LTD(21391)(2)NORTH CHINA PHARMACEUTICAL VICTOR CO LTD(16906)(3)SANOFI CHIMIE(4095,5138);NA;(1)FORMOSA LABORATORIES INC(24189)(2)SYNTHESIA AS(11142);(1)DSM NUTRITIONAL PRODUCTS LTD(30651)(2)HENGSHUI JIHENG PHARMACEUTICAL CO LTD(17004)(3)SRI KRISHNA PHARMACEUTICALS LTD(17600);NA;(1)JIANGXI TIANXIN PHARMACEUTICAL CO LTD(26544);(1)CEDARBURG PHARMACEUTICALS INC(27188)(2)DSM NUTRITIONAL PRODUCTS LTD(30831)(3)SUPRIYA LIFESCIENCE LTD(27005)(4)TIANJIN PHARMACEUTICAL HOLDINGS GENCOM PHARMACY CO LTD(29923);(1)BIOPHORE INDIA PHARMACEUTICALS PVT LTD(27482)(2)DSM NUTRITIONAL PRODUCTS LTD(30634)(3)JIANGXI TIANXIN PHARMACEUTICAL CO LTD(29461);NA;NA",http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008809s073lbl.pdf,"Ergocalciferols [Chemical/Ingredient],Provitamin D2 Compound [EPC],Vitamin B6 Analog [EPC],Vitamin B 6 [Chemical/Ingredient],Analogs/Derivatives [Chemical/Ingredient],Vitamin B 12 [Chemical/Ingredient],Vitamin B12 [EPC]"
NDA,8816,3/12/1953,"(1)OAK PHARMS-APP Pharmaceuticals, LLC;Cardinal Health;Oak Pharmaceuticals, Inc. (Subsidiary of Akorn, Inc.)(3)",OAK PHARMS,XYLOCAINE,LIDOCAINE HYDROCHLORIDE,JELLY;TOPICAL, {2%},AT,4,"(1)40433,AKORN,2/12/2003;(2)86283,INTL MEDICATION,8/07/1979;(3)201094,SAGENT PHARMS,4/28/2014;(4)40837,WATSON LABS INC,3/23/2011;","(1)AKORN-Akorn, Inc.;IT3 Medical LLC;Physicians Total Care, Inc.(2)INTL MEDICATION-Cardinal Health;General Injectables & Vaccines, Inc;International Medication Systems, Limited(3)SAGENT PHARMS-Sagent Pharmaceuticals(4)WATSON LABS INC-Actavis Pharma, Inc.;Aidarex Pharmaceuticals LLC;Hi-Tech Pharmacal Co., Inc.",0,None,2,"(1)BIONPHARMA INC,80429;(2)G AND W LABS INC,81318;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,7,(1)ALBEMARLE CORP(4323)(2)CAMBREX KARLSKOGA AB(19531)(3)DELTA SYNTHETIC CO LTD(11338)(4)HARMAN FINOCHEM LTD(28784)(5)MAHENDRA CHEMICALS(24051)(6)MOEHS IBERICA SL(5876)(7)SWATI SPENTOSE PRIVATE LTD(25963),http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/08816s032lbl.pdf,"Amide Local Anesthetic [EPC],Amides [Chemical/Ingredient],Antiarrhythmic [EPC],Local Anesthesia [PE]"
NDA,8922,7/16/1953,(1)MEDICIS-Medicis Pharmaceutical Corp(1),MEDICIS,CALCIUM DISODIUM VERSENATE,EDETATE CALCIUM DISODIUM,INJECTABLE;INJECTION, {200MG/ML},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,0,NA,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/008922s016lbl.pdf,"Lead Chelating Activity [MoA],Lead Chelator [EPC],Anti-coagulant [EPC],Decreased Coagulation Factor Activity [PE],Calcium Chelating Activity [MoA]"
NDA,9112,4/29/1955,(1)RANBAXY-Ranbaxy Laboratories Inc.(1),RANBAXY,EURAX,CROTAMITON,LOTION;TOPICAL, {10%},AT,1,"(1)87204,MARNEL PHARMS,12/16/1981;",(1)MARNEL PHARMS-None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,2,(1)BIDACHEM SPA(15285)(2)SYN-TECH CHEM AND PHARM CO LTD(26374),"http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/06927slr030,09112slr021_eurax_lbl.pdf",None
NDA,9165,12/24/1953,(1)ENDO PHARMS(0),ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,INJECTABLE;INJECTION, {200MG/ML},AO,4,"(1)91120,HIKMA FARMACEUTICA,9/18/2012;(2)40647,MYLAN INSTITUTIONAL,10/05/2009;(3)40575,PADDOCK LLC,6/14/2006;(4)85598,WATSON PHARMS INC,12/10/1980;","(1)HIKMA FARMACEUTICA-West-Ward Pharmaceuticals Corp(2)MYLAN INSTITUTIONAL-None(3)PADDOCK LLC-None(4)WATSON PHARMS INC-Actavis Pharma, Inc.",0,None,2,"(1)QUAD PHARMS,89325;(2)WATSON LABS,83667;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,3,(1)ASPEN OSS BV(3877)(2)BAYER PHARMA AG(3391)(3)SYMBIOTEC PHARMALAB PRIVATE LTD(26166),http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/009165s034lbl.pdf,None
NDA,9170,3/8/1954,(1)VALEANT-Valeant Pharmaceuticals North America(1),VALEANT,MYSOLINE,PRIMIDONE,TABLET;ORAL, {250MG}{50MG},AB,6,"(1)40866,AMNEAL PHARM,4/23/2008;(2)40626,ANDA REPOSITORY,9/29/2005;(3)40667,HIKMA INTL PHARMS,7/27/2006;(4)84903,LANNETT,12/01/1978;(5)40586,VINTAGE PHARMS,2/24/2005;(6)83551,WATSON LABS,2/07/1979;","(1)AMNEAL PHARM-Amneal Pharmaceuticals of New York LLC;Amneal Pharmaceuticals, LLC;Avera McKennan Hospital;AvKARE, Inc.;AvPAK;Major Pharmaceuticals(2)ANDA REPOSITORY-None(3)HIKMA INTL PHARMS-NCS HealthCare of KY, Inc dba Vangard Labs;West-ward Pharmaceutical Corp(4)LANNETT-American Health Packaging;Lannett Company, Inc.;Major Pharmaceuticals;Marlex Pharmaceuticals Inc;McKesson Contract Packaging;NCS HealthCare of KY, Inc dba Vangard Labs;Physicians Total Care, Inc.;STAT Rx USA LLC(5)VINTAGE PHARMS-Aphena Pharma Solutions - Tennessee, LLC;NCS HealthCare of KY, Inc dba Vangard Labs;Par Pharmaceutical(6)WATSON LABS-Actavis Pharma, Inc.",0,None,3,"(1)DR REDDYS LABS LTD,40862;(2)IMPAX LABS,40717;(3)WATSON LABS,85052;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,3,(1)DR REDDYS LABORATORIES LTD(20007)(2)NANTONG JINGHUA PHARMACEUTICAL CO LTD(21602)(3)SIEGFRIED LTD(2199),http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/009170s035lbl.pdf,"Anti-epileptic Agent [EPC],Decreased Central Nervous System Disorganized Electrical Activity [PE]"
NDA,9175,12/23/1953,(1)CASPER PHARMA LLC-Prasco Laboratories;Shionogi Inc.(2),CASPER PHARMA LLC,FURADANTIN,NITROFURANTOIN,SUSPENSION;ORAL, {25MG/5ML},AB,4,"(1)205180,ACTAVIS MID ATLANTIC,5/03/2016;(2)201679,AMNEAL PHARMS,5/11/2011;(3)201355,NOSTRUM LABS INC,8/14/2013;(4)201693,NOVEL LABS INC,9/08/2014;","(1)ACTAVIS MID ATLANTIC-Actavis Pharma, Inc.(2)AMNEAL PHARMS-Amneal Pharmaceuticals LLC(3)NOSTRUM LABS INC-Nostrum Laboratories, Inc.(4)NOVEL LABS INC-Lupin Pharmaceuticals,Inc.;Novel Laboratories, Inc.",0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,6,"(1)FABBRICA ITALIANA SINTETICI SPA(453)(2)FIS FABBRICA ITALIANA SINTETICI SPA(13266,21887)(3)JINAN JINDA PHARMACEUTICAL CHEMISTRY CO LTD(24980)(4)MACLEODS PHARMACEUTICALS LTD(30285)(5)TEVA PHARMACEUTICAL INDUSTRIES LTD(16505)(6)UNIMARK REMEDIES LTD(23501)",http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/009175s038lbl.pdf,"Nitrofuran Antibacterial [EPC],Nitrofurans [Chemical/Ingredient]"
NDA,9190,3/31/1954,(1)GUERBET-Guerbet LLC(1),GUERBET,LIPIODOL,ETHIODIZED OIL,"OIL;INTRALYMPHATIC,INTRAUTERINE", {EQ4.8GMIODINE/10ML(EQ480MGIODINE/ML)},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,1,"(1)ODE,4/04/2021;",4/4/2021,4/4/2021,YES,None,1,(1)SHANGHAI WONDER PHARMACEUTICAL CO LTD(29336),http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/009190s024lbl.pdf,None
NDA,9218,6/8/1954,"(1)BRISTOL MYERS SQUIBB-Aphena Pharma Solutions - Tennessee, Inc.;Avera McKennan Hospital;Bristol-Myers Squibb Pharma Company;Cardinal Health;Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC;Physicians Total Care, Inc.(6)",BRISTOL MYERS SQUIBB,COUMADIN,WARFARIN SODIUM,TABLET;ORAL, {5MG}{2MG}{7.5MG}{2.5MG}{1MG}{4MG}{3MG}{6MG}{10MG},AB,8,"(1)202202,AMNEAL PHARMS,3/04/2013;(2)40145,BARR,3/26/1997;(3)90935,INVAGEN PHARMS,5/25/2011;(4)200104,IPCA LABS LTD,6/27/2013;(5)40616,PLIVA,7/05/2006;(6)40301,TARO PHARM,7/15/1999;(7)40416,USL PHARMA,10/02/2003;(8)40663,ZYDUS PHARMS USA,5/30/2006;","(1)AMNEAL PHARMS-Aidarex Pharmaceuticals LLC;Amneal Pharmaceuticals LLC;Bryant Ranch Prepack;RedPharm Drug, Inc.(2)BARR-Bryant Ranch Prepack;Northwind Pharmaceuticals, LLC;PD-Rx Pharmaceuticals, Inc.;STAT Rx USA LLC;Teva Pharmaceuticals USA, Inc.;TYA Pharmaceuticals(3)INVAGEN PHARMS-Aphena Pharma Solutions - Tennessee, LLC;Camber Pharmaceuticals;Citron Pharma LLC;Exelan Pharmaceuticals Inc.(4)IPCA LABS LTD-None(5)PLIVA-Aidarex Pharmaceuticals LLC;Clinical Solutions Wholesale, LLC;DirectRX;KAISER FOUNDATION HOSPITALS;NuCare Pharmaceuticals, Inc;NuCare Pharmaceuticals, Inc.;PD-Rx Pharmaceuticals, Inc.;Proficient Rx LP;RedPharm Drug, Inc.;REMEDYREPACK INC.;Teva Pharmaceuticals USA, Inc.;Unit Dose Services(6)TARO PHARM-Aidarex Pharmaceuticals LLC;American Health Packaging;Aphena Pharma Solutions - Tennessee, LLC;Bryant Ranch Prepack;Med-Health Pharma, LLC;PD-Rx Pharmaceuticals, Inc.;ReadyMeds;REMEDYREPACK INC.;STAT Rx USA LLC;State of Florida DOH Central Pharmacy;Taro Pharmaceuticals U.S.A., Inc.(7)USL PHARMA-Cardinal Health;Upsher-Smith Laboratories, Inc.(8)ZYDUS PHARMS USA-Aidarex Pharmaceuticals LLC;Bryant Ranch Prepack;Cadila Healthcare Limited;New Horizon Rx Group, LLC;Northwind Pharmaceuticals, LLC;NuCare Pharmaceuticals, Inc.;Physicians Total Care, Inc.;Rebel Distributors Corp;REMEDYREPACK INC.;St Marys Medical Park Pharmacy;TYA Pharmaceuticals;Unit Dose Services;Zydus Pharmaceuticals (USA) Inc.",0,None,4,"(1)MYLAN,40415;(2)SANDOZ,40196;(3)USL PHARMA,88721;(4)WATSON LABS,86119;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,10,"(1)ALCHYMARS ICM SM PRIVATE LTD(22299)(2)ALEMBIC PHARMACEUTICALS LTD(24712,24796)(3)APOTEX PHARMACHEM INC(11387)(4)CADILA HEALTHCARE LTD(12977)(5)FARMAK AS(22132)(6)IPCA LABORATORIES LTD(21680)(7)RAKS PHARMA PVT LTD(23289)(8)TARO PHARMACEUTICAL INDUSTRIES LTD(12746)(9)TEVA PHARMACEUTICAL INDUSTRIES LTD(12269)(10)UNICHEM LABORATORIES LTD(28925)",http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/009218s118lbl.pdf,"Vitamin K Antagonist [EPC],Vitamin K Inhibitors [MoA]"
NDA,9321,4/27/1954,(1)BRACCO(0),BRACCO,CHOLOGRAFIN MEGLUMINE,IODIPAMIDE MEGLUMINE,INJECTABLE;INJECTION, {52%},,0,None,None,0,None,0,None,0,None,None,None,NA,No,None,0,None,None,None,NO,None,1,(1)INTERPHARMA PRAHA AS(10576),http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/009321s030lbl.pdf,None
NDA,9330,11/16/1954,"(1)COVIS PHARMA BV-Covis Pharma;Covis Pharmaceuticals, Inc.(2)",COVIS PHARMA BV,LANOXIN PEDIATRIC,DIGOXIN,INJECTABLE;INJECTION, {0.25MG/ML}{0.1MG/ML},,2,"(1)40481,SANDOZ INC,8/21/2003;(2)83391,WEST-WARD PHARMS INT,10/24/1975;","(1)SANDOZ INC-Sandoz Inc(2)WEST-WARD PHARMS INT-Cardinal Health;General Injectables and Vaccines, Inc;West-Ward Pharmaceuticals Corp.",0,None,4,"(1)ABRAXIS PHARM,83217;(2)HOSPIRA,40093;(3)HOSPIRA,40206;(4)WYETH AYERST,84386;",0,None,None,None,NA,No,None,0,None,None,None,NO,None,5,(1)ALCHEM INTERNATIONAL PRIVATE LTD(30724)(2)ALKALOIDS CORP(28628)(3)BOEHRINGER INGELHEIM PHARMA GMBH AND CO KG(21559)(4)NOBILUS ENT(24418)(5)VITAL LABORATORIES PVT LTD(24135),http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/009330s031lbl.pdf,"Cardiac Glycoside [EPC],Cardiac Glycosides [Chemical/Ingredient]"
